customerID,firstVisitDate,secondVisitDate,articleID,section,author,headline,topicKeywords,totalVisits,wordCount,videoCount
2394,2018-03-17 14:07:35 UTC,,SB10961112392510633702504584103743907171728,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_Andrew McCabe and Consequences,dismiss|fire| ig| inspector general| investigation| pension| retire|Andrew McCabe|political|general,1,316.0,0.0
2395,2018-03-15 08:47:20 UTC,,SB11796467727259013743904584083532963838814,WSJ_Markets,Dan Gallagher,WSJ_Article_Heard on the Street_Broadcom Should Take the Hint,cfius|chip industry| chip makers| m&amp;a| regulatory review|semiconductors|Broadcom|AVGO|Committee,1,457.0,0.0
2396,2018-03-17 09:15:07 UTC,,SB10961112392510633702504584103743907171728,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_Andrew McCabe and Consequences,dismiss|fire| ig| inspector general| investigation| pension| retire|Andrew McCabe|political|general,1,316.0,0.0
2397,2018-03-10 12:02:32 UTC,2018-03-24 00:00:00 UTC,SB11210326209662973945104584090811725868736,WSJ_Markets,Saumya+Vaishampayan,WSJ_Article_Foreign Exchange_How the Hong Kong Dollar Became a Compelling Bet,currency bets| currency markets| currency pair|hong kong dollar u.s. dollar| lending rates|Hong Kong,2,,
2398,2018-03-10 07:35:45 UTC,,SB12775101498795324251604584091654130126032,WSJ_Markets,Dana Mattioli|Dana Cimilluca,WSJ_Article_Markets Main_Intel Considers Possible Bid for Broadcom,acquisition|broadcom|intel|merger|qualcomm|Intel|INTC|Broadcom|AVGO|Qualcomm|QCOM|Apple|AAPL|Samsung,1,1162.0,0.0
2399,2018-03-13 15:42:23 UTC,2018-03-22 00:00:00 UTC,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender|Rebecca Ballhaus,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,2,657.0,0.0
2400,2018-03-09 12:41:47 UTC,,SB12775101498795324251604584091080892701054,WSJ_Tech,Allison Prang|Cara Lombardo,WSJ_Article_Technology_Broadcom Makes Plea to Congress Over Hostile Takeover of Qualcomm,broadcom qualcom deal|chip makers|chip sector|regulatory review|semiconductors|telecom merger|Broadc,1,705.0,1.0
2401,2018-03-18 20:11:25 UTC,,SB12002571290796723925904584109990743929218,WSJ_Business,Bob Davis,WSJ_Article_Business_Trade Associations to Petition Trump Administration to Halt China-Tariff Plans,china tariffs| china trade| intellectual property| protectionism| tech companies| trade groups| trum,1,794.0,0.0
2402,2018-03-09 00:17:48 UTC,,SB11210326209662973945104584087774286479380,WSJ_Tech,David Pierce,WSJ_Article_Personal Technology: Review_Samsung Galaxy S9 Is Impressive and Infuriating,2 cameras|android|camera|galaxy|pixel|pixel vs s9|review|s8 vs s9|s9|samsung|smartphone|Samsung Elec,1,1108.0,4.0
2403,2018-03-13 23:01:28 UTC,2018-08-01 00:00:00 UTC,SB11210326209662973945104584092013974171076,WSJ_Business,Theo+Francis,"WSJ_Article_Business_Are You Underpaid? In a First, U.S. Firms Reveal How Much They Pay Workers",ceo|ceo to median pay ratio|compensation|darius adamczyk|david jahn|disclosure|dodd frank|employee|g,2,1269.0,0.0
2404,2018-03-13 11:47:33 UTC,,SB10899520056671904258604584069321897586820,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_Cures Welcome at FDA,alzheimer&#39;s| drug approval|fda| medicaid| medical innovation| medicare| research and development,1,608.0,0.0
2405,2018-03-16 06:56:23 UTC,,SB11027093093037343542404584102021361342720,WSJ_Business,Paul Ziobro|Lillian Rizzo,"WSJ_Article_Business_With Death of Toys ‘R’ Us, Toy Makers Brace for Major Hit",toys &#39;r&#39; us|toys bankruptcies|Toys &quot;R&quot; Us|Toys “R” Us|Amazon.com|AMZN|Best Buy,1,964.0,1.0
2406,2018-03-10 00:20:58 UTC,,SB10982885180562653948304584090961658855626,WSJ_Markets,Amrith Ramkumar|David Hodari,"WSJ_Article_Commodities_Aluminum, Gold Slip on Tariffs, North Korea Meeting",aluminum|base metals|copper|gold|industrial metals|precious metals|steel|tariffs|Blue Line Futures|D,1,397.0,0.0
2407,2018-03-12 11:02:33 UTC,,SB11704195083378974371404584095911369849246,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_White House Unveils Proposals on Guns,bump stocks|gun control|guns|national rifle association|nra|republicans|school shootings|shootings|w,1,1192.0,1.0
2408,2018-03-09 18:27:40 UTC,,SB12775101498795324251604584091654130126032,WSJ_Markets,Dana Mattioli|Dana Cimilluca,WSJ_Article_Markets Main_Intel Considers Possible Bid for Broadcom,acquisition|broadcom|intel|merger|qualcome|qualcomm|Intel|INTC|Broadcom|AVGO|Qualcomm|QCOM|Apple|AAP,1,1162.0,0.0
2409,2018-03-13 09:07:22 UTC,,SB11805791893646614375304584073542435430108,WSJ_Life,Anne Marie Chaker,WSJ_Article_Life & Style_The Hottest Social Scene in Town Isn’t the Singles’ Bar. It’s the Sup,community centers|community gathering spots|community social hubs|grocery store restaurants|grocery,1,1247.0,0.0
2410,2018-03-18 23:54:53 UTC,,SB11027093093037343542404584105883363726074,WSJ_Business,Sarah Nassauer,WSJ_Article_Business_Can Retailers Keep Paces With Shoppers?,ecommerce|e-commerce|retailers|Amazon.com|AMZN|Macy&#39;s|M|Walmart|WMT|Best Buy|BBY|Target|TGT|Krog,1,598.0,0.0
2411,2018-03-13 19:15:51 UTC,2018-05-03 00:00:00 UTC,SB11704195083378974371404584097403724108802,WSJ_Business,Khadeeja+Safdar,"WSJ_Article_Business_How Your Returns Are Used Against You at Best Buy, Other Retailers",best buy|best buy returns|return fraud|returning merchandise|returns|store returns|the retail equati,3,1044.0,1.0
2412,2018-03-13 12:08:27 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
2413,2018-03-09 12:28:51 UTC,,SB10064993444797713693304584015331423804364,WSJ_Business,Khadeeja Safdar,WSJ_Article_Business_The Boss of Victoria’s Secret Bets on a Radical Idea: Smartphones Will Fade,leder| lingerie| online shopping|retail| shopping malls| specialty retailer|L Brands|LB|Leslie Wexne,1,2007.0,0.0
2414,2018-03-15 17:12:06 UTC,,SB10342241267609484717704584103631954506304,WSJ_Politics,Rebecca Ballhaus,WSJ_Article_Politics and Policy_Special Counsel Robert Mueller Has Subpoenaed Trump Organization in,collusion|donald|investigation|mueller|organization|probe|robert|russia|subpeona|subpeonas|trump|Tru,1,495.0,1.0
2415,2018-03-13 21:46:37 UTC,2018-03-15 00:00:00 UTC,SB12325060321282123625004582259910858877218,WSJ_Life,Hilary Potkewitz,WSJ_Article_Life & Style_Why 4 a.m. Is the Most Productive Hour,dawn activity|early birds|early morning|early morning activities|early risers|pre-dawn|political|gen,2,1106.0,3.0
2416,2018-03-16 13:43:15 UTC,,SB11027093093037343542404584105290821213788,WSJ_Politics,Michael+C.+Bender,WSJ_Article_Politics and Policy_Donald Trump and John Kelly Reach Truce,cabinet|chief of staff|firings|john kelly|staff turnover|trump|trump administration|white house|Dona,1,1274.0,0.0
2417,2018-03-09 20:28:22 UTC,,SB12775101498795324251604584091654130126032,WSJ_Markets,Dana Mattioli|Dana Cimilluca,WSJ_Article_Markets Main_Intel Considers Possible Bid for Broadcom,acquisition|broadcom|intel|merger|qualcomm|Intel|INTC|Broadcom|AVGO|Qualcomm|QCOM|Apple|AAPL|Samsung,1,1162.0,0.0
2418,2018-03-12 00:42:54 UTC,,SB11704195083378974371404584095502801487362,WSJ_Business,Andy Pasztor,WSJ_Article_Business_Coming Soon to a Front Porch Near You: Package Delivery Via Drone,air transport|commercial transportation|commercial use of drones|drones|shipping|Amazon.com|Federal,1,1019.0,1.0
2419,2018-03-18 09:12:27 UTC,2018-04-08 00:00:00 UTC,SB10385287216379884548704584101381485725174,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_The Trump Tariff Layoffs Begin,Donald Trump|labor|personnel|corporate|industrial news|lay-offs|redundancies|commodity markets|metal,2,573.0,0.0
2420,2018-03-17 17:43:58 UTC,,SB11027093093037343542404584107573912000770,WSJ_Politics,Aruna Viswanatha|Rebecca Ballhaus|Del Quentin Wilber,"WSJ_Article_Politics and Policy_Trump Lawyer, Citing McCabe’s Firing,  Calls for End to Mueller Pr",campaign|collusion|mccabe firing|mueller probe|russia|political|general news|crime|legal action|poli,1,1138.0,0.0
2421,2018-03-13 15:46:38 UTC,,SB10064993444797713693304584015331423804364,WSJ_Business,Khadeeja Safdar,WSJ_Article_Business_The Boss of Victoria’s Secret Bets on a Radical Idea: Smartphones Will Fade,leder| lingerie| online shopping|retail| shopping malls| specialty retailer|L Brands|LB|Leslie Wexne,1,2007.0,0.0
2422,2018-03-09 18:10:48 UTC,,SB12775101498795324251604584091654130126032,WSJ_Markets,Dana Mattioli|Dana Cimilluca,WSJ_Article_Markets Main_Intel Considers Possible Bid for Broadcom,acquisition|broadcom|intel|merger|qualcome|qualcomm|Intel|INTC|Broadcom|AVGO|Qualcomm|QCOM|Apple|AAP,1,1162.0,0.0
2423,2018-03-14 13:58:17 UTC,,SB10750724022037213825904584085541995852188,WSJ_Business,Henry+Williams,WSJ_Article_Journal Reports: Leadership_Blockchain May Offer a Résumé You Can Trust,blockcert| blockcerts| blockchain technology|digital diplomas| digital employment histories| digital,1,910.0,0.0
2424,2018-03-09 18:03:17 UTC,,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,1,732.0,1.0
2425,2018-03-16 13:28:58 UTC,,SB11027093093037343542404584105290821213788,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Donald Trump and John Kelly Reach Temporary Truce,cabinet|chief of staff|firings|john kelly|staff turnover|trump|trump administration|white house|Dona,1,1274.0,0.0
2426,2018-03-18 01:43:49 UTC,2018-03-21 00:00:00 UTC,SB11027093093037343542404584103340219066918,WSJ_Markets,Laura Saunders,WSJ_Article_Tax Report_Do You Own Bitcoin? The IRS Is Coming for You,asset|bitcoin|capital gains |coinbase|cryptocurrency|digital currency|digital-currency wallet |ether,20,903.0,1.0
2427,2018-03-17 15:51:54 UTC,2018-03-24 00:00:00 UTC,SB10961112392510633702504584107522489173200,WSJ_Life,Andrew Beaton|Ben Cohen,WSJ_Article_College Basketball_Why UMBC Was the Perfect Team to Pull Off the Ultimate NCAA Tournamen,march madness|ncaa|ncaa tournament|umbc|umbc retrievers|university of maryland baltimore county|uva|,2,1458.0,0.0
2428,2018-03-09 14:54:23 UTC,,SB12008635076439604245104584089491434195378,WSJ_Markets,Liz Hoffman|Joann S. Lublin,WSJ_Article_Markets Main_Lloyd Blankfein Prepares to Exit Goldman Sachs as Soon as Year’s End,ceo candidates| chairman| chief executive| departure|financial crisis|goldman| goldman ceo| goldman,1,1241.0,0.0
2428,2018-03-09 14:55:31 UTC,,SB11210326209662973945104584087973594667430,WSJ_Business,Ben Fritz,WSJ_Article_Business_How Much Does Dwayne ‘The Rock’ Johnson Make for One Movie?,baywatch| blockbuster| film industry|film studios| hollywood| jumanji| move business| movie studios|,1,727.0,0.0
2429,2018-03-13 14:32:43 UTC,,SB11704195083378974371404584098974041584440,WSJ_Tech,Dan Strumpf|Yoko Kubota|Liza Lin,"WSJ_Article_Technology_In U.S.-China Tech Rivalry, Whose Side Is Qualcomm On?",Broadcom|AVGO|Qualcomm|QCOM|corporate changes|stock listings|corporate funding|share capital|initial,1,993.0,1.0
2430,2018-03-09 22:17:53 UTC,,SB11796467727259013743904584080773021308520,WSJ_Markets,Sarah Kent|Timothy Puko,"WSJ_Article_Commodities_U.S. Will Be the World’s Largest Oil Producer by 2023, Says IEA",opec|opec oil production| russia oil production| saudi arabia oil production| us crude production|us,1,873.0,0.0
2431,2018-03-13 09:42:08 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald Trump|John Mc,1,657.0,0.0
2432,2018-03-16 13:37:09 UTC,,SB12221270299676994106704584069694045082268,WSJ_Markets,Esther Fung,WSJ_Article_Property Report_Foreign Investors Pile Into U.S. Student Housing,foreign investment| property investment| real estate investment|student housing|GIC|Mapletree Invest,1,727.0,0.0
2433,2018-03-09 13:49:16 UTC,,SB11413605608136054402204583545740139712674,WSJ_Tech,Joanna+Stern,WSJ_Article_Personal Technology: Joanna Stern_This Cute Little Robot Made My Family Mad,home robot|jibo|jibo vs alexa|jibo vs google assistant|jibo vs siri|talking robot|Jibo|political|gen,1,1148.0,1.0
2434,2018-03-18 10:54:11 UTC,,SB11115384206897403412704584099620560618780,WSJ_Life,Scott+McCartney,WSJ_Article_The Middle Seat_Is This the Start of Better Airport Shopping in the U.S.?,airport beauty|airport beauty products|airport cosmetics|airport liquor|airport perfume|airport shop,1,1420.0,0.0
2435,2018-03-10 13:51:00 UTC,,SB11321672081621824504804584075941400347568,WSJ_Life,Jacob Gallagher,WSJ_Article_Fashion_We Tested—and Ranked—45 Men’s Underwear Brands,best men&#39;s underwear|boxer briefs|briefs|buying underwear online|direct to consumer|fruit of the,1,759.0,0.0
2436,2018-03-14 10:59:20 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender|Rebecca Ballhaus,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
2437,2018-03-11 14:14:23 UTC,2018-05-04 00:00:00 UTC,SB10064993444797713693304584015331423804364,WSJ_Business,Khadeeja Safdar,WSJ_Article_Business_The Boss of Victoria’s Secret Bets on a Radical Idea: Smartphones Will Fade,leder| lingerie| online shopping|retail| shopping malls| specialty retailer|L Brands|LB|Leslie Wexne,8,2007.0,0.0
2438,2018-03-09 12:06:43 UTC,2018-03-15 00:00:00 UTC,SB11788304715175773311104584087183957329554,WSJ_Opinion,Karl Rove,WSJ_Article_Commentary (U.S.)_Democrats Sing the Texas Blues,2018|congress|democrats|primary elections|republicans|texas|political|general news|politics|internat,5,879.0,0.0
2439,2018-03-12 00:24:59 UTC,,SB12775101498795324251604584092001633850132,WSJ_Business,Andrew+Tangel,"WSJ_Article_Business_New Life for Steel Plant Perks Up Depressed Illinois Town, Workforce",flat-rolled |granite city illinois|granite city works|jobs|steelmakers|steelmaking|st louis|tariffs|,1,1029.0,0.0
2440,2018-03-15 10:45:10 UTC,,SB11027093093037343542404584101972429410220,WSJ_Markets,Andrew Ackerman,WSJ_Article_Financial Regulation_Rollback of Crisis-Era Banking Rules Clears Senate,banking|bipartisan|dodd-frank|financial crisis|financial rules|legislation|lenders|u.s. economy|regu,1,1025.0,0.0
2441,2018-03-09 18:03:17 UTC,,SB12008635076439604245104584089491434195378,WSJ_Markets,Liz Hoffman|Joann S. Lublin,WSJ_Article_Markets Main_Lloyd Blankfein Prepares to Exit Goldman Sachs as Soon as Year’s End,ceo candidates| chairman| chief executive| departure|financial crisis|goldman| goldman ceo| goldman,1,1241.0,0.0
2442,2018-03-13 09:56:17 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald Trump|John Mc,1,657.0,0.0
2443,2018-03-18 01:34:34 UTC,,SB11027093093037343542404584103340219066918,WSJ_Markets,Laura Saunders,WSJ_Article_Tax Report_Do You Own Bitcoin? The IRS Is Coming for You,asset|bitcoin|capital gains |coinbase|cryptocurrency|digital currency|digital-currency wallet |ether,1,903.0,1.0
2444,2018-03-13 15:00:59 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender|Rebecca Ballhaus,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
2445,2018-03-18 00:21:06 UTC,,SB10961112392510633702504584103743907171728,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_Andrew McCabe and Consequences,dismiss|fire| ig| inspector general| investigation| pension| retire|Andrew McCabe|political|general,1,316.0,0.0
2446,2018-03-18 14:34:07 UTC,,SB11210326209662973945104584092013974171076,WSJ_Business,Theo+Francis,"WSJ_Article_Business_Are You Underpaid? In a First, U.S. Firms Reveal How Much They Pay Workers",ceo|ceo to median pay ratio|compensation|darius adamczyk|david jahn|disclosure|dodd frank|employee|g,1,1269.0,0.0
2447,2018-03-09 22:51:47 UTC,2018-03-10 00:00:00 UTC,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,2,732.0,1.0
2448,2018-03-10 12:14:46 UTC,,SB12008635076439604245104584089612063470616,WSJ_Markets,Yuka+Hayashi,WSJ_Article_Financial Regulation_Bill Set to Boost Warren Buffett’s Mobile-Home Business,chattel loans| manufactured homes| manufactured housing|mobile home loans|mobile homes|Berkshire Hat,1,1016.0,0.0
2449,2018-03-10 07:04:17 UTC,,SB12775101498795324251604584089691304167728,WSJ_Life,Michael Benson,WSJ_Article_Essay_How Kubrick’s ‘2001: A Space Odyssey’ Saw Into the Future,2001|2001 a space odyssey|hollywood|movies|stanley kubrick|technology|International Business Machine,1,1334.0,0.0
2450,2018-03-18 17:59:59 UTC,,SB10385287216379884548704584107891979553618,WSJ_Markets,Dawn Lim,WSJ_Article_Markets Main_Blackstone Grants New Rewards to CEO Schwarzman,blackstone|buyout shop| compensation|executive pay| founder| founder agreement| perks| private equit,1,719.0,0.0
